postcode,metro,regional,remote,postcode_4digit,lon,lat
5113,1,0,0,5113,138.673985,-34.7049853
5114,0.9168,0.0832,0,5114,138.7794089,-34.7161335
5115,1,0,0,5115,138.6890334,-34.6514466
5116,1,0,0,5116,138.7241621,-34.6336951
5117,1,0,0,5117,138.6539268,-34.6416029
5118,0.844,0.156,0,5118,138.739224,-34.5892749
5120,0,1,0,5120,138.5287267,-34.6588375
5121,1,0,0,5121,138.6288642,-34.6634406
5125,1,0,0,5125,138.7241621,-34.7715516
5126,1,0,0,5126,138.7266721,-34.7978361
5127,1,0,0,5127,138.686525,-34.7996704
5131,0.5683,0.4317,0,5131,138.76936,-34.7947178
5132,1,0,0,5132,138.7743842,-34.8472894
5133,1,0,0,5133,138.7944857,-34.800439
5134,0,1,0,5134,138.7492675,-34.8966143
5136,1,0,0,5136,138.7442455,-34.9174787
5137,1,0,0,5137,138.7442455,-34.9358196
5138,0,1,0,5138,138.7743842,-34.929881
5139,0,1,0,5139,138.8045391,-34.9239285
5140,1,0,0,5140,138.7015768,-34.9526096
5141,0,1,0,5141,138.7040858,-34.9376057
5142,0,1,0,5142,138.7417347,-34.9599982
5144,0,1,0,5144,138.7743842,-34.966565
5150,1,0,0,5150,138.67,-34.972
5151,1,0,0,5151,138.7316925,-34.978774
5152,1,0,0,5152,138.7091042,-34.9900747
5153,0.2726,0.7274,0,5153,138.7794089,-35.08318
5154,1,0,0,5154,138.7442455,-35.0183091
5155,0.8375,0.1625,0,5155,138.7643362,-34.9990972
5156,1,0,0,5156,138.6940504,-35.0250749
5157,0.2244,0.7756,0,5157,138.6589406,-35.0700533
5158,1,0,0,5158,138.5337293,-35.0684234
5159,1,0,0,5159,138.5887875,-35.0684302
5160,1,0,0,5160,138.4937213,-35.106587
5161,1,0,0,5161,138.5337293,-35.0958327
5162,1,0,0,5162,138.5437358,-35.118261
5163,1,0,0,5163,138.56876,-35.1332262
5164,1,0,0,5164,138.496221,-35.1281692
5165,1,0,0,5165,138.476227,-35.1335313
5166,1,0,0,5166,138.476227,-35.1198409
5167,1,0,0,5167,138.4737282,-35.1530214
5168,1,0,0,5168,138.5012206,-35.1621961
5169,1,0,0,5169,138.4837239,-35.1936786
5170,1,0,0,5170,138.4837239,-35.2301549
5171,0.6751,0.3249,0,5171,138.5387323,-35.2029084
5172,0,1,0,5172,138.5787728,-35.2925472
5173,0.0272,0.9728,0,5173,138.4737282,-35.2806692
5174,0,1,0,5174,138.4887224,-35.3370306
5200,0,1,0,5200,NA,NA
5201,0,1,0,5201,138.6990679,-35.2329394
5202,0,1,0,5202,138.4987208,-35.4049348
5203,0,1,0,5203,138.3389644,-35.5560092
5204,0,1,0,5204,138.1995591,-35.5878122
5205,0,1,0,5205,NA,NA
5206,0,1,0,5206,NA,NA
5210,0,1,0,5210,138.6288642,-35.3589696
5211,0,1,0,5211,138.5187229,-35.5042622
5212,0,1,0,5212,138.6689697,-35.5032052
5213,0,1,0,5213,138.7091042,-35.4834441
5214,0,1,0,5214,138.8397403,-35.4919667
5220,0,0,1,5220,137.2557429,-35.7822614
5221,0,0,1,5221,137.7538931,-35.7676396
5222,0,0,1,5222,137.9614096,-35.775644
5223,0,0,1,5223,137.058302,-35.8495682
5231,0,1,0,5231,138.8598651,-34.7490901
5232,0,1,0,5232,138.8296806,-34.8562147
5233,0,1,0,5233,138.8900659,-34.8074268
5234,0,1,0,5234,138.9706803,-34.821959
5235,0,1,0,5235,139.1019233,-34.7002931
5236,0,1,0,5236,139.0615086,-34.8681641
5237,0,1,0,5237,139.2233389,-34.786338
5238,0,1,0,5238,139.609512,-34.8860063
5240,0,1,0,5240,138.8246514,-34.9138333
5241,0,1,0,5241,138.8699303,-34.9094528
5242,0,1,0,5242,138.8095665,-34.9764499
5243,0,1,0,5243,138.8498018,-34.9746306
5244,0,1,0,5244,138.9404364,-34.929131
5245,0,1,0,5245,138.8095665,-35.0314617
5250,0,1,0,5250,138.8648975,-35.0404491
5251,0,1,0,5251,138.9001364,-35.0961731
5252,0,1,0,5252,138.9706803,-35.0425171
5253,0,1,0,5253,139.4872858,-35.0218395
5254,0,1,0,5254,139.1625989,-35.0380696
5255,0,1,0,5255,139.0009403,-35.2657984
5256,0,1,0,5256,139.0211225,-35.4388004
5259,0,1,0,5259,139.4059435,-35.5041395
5260,0,1,0,5260,139.5076392,-35.3064118
5261,0,1,0,5261,139.7319925,-35.5620717
5262,0,1,0,5262,140.8872648,-36.8261652
5263,0,1,0,5263,140.8248263,-37.294215
5264,0,1,0,5264,139.4872858,-35.9032413
5265,0,1,0,5265,139.7319925,-35.7090259
5266,0,1,0,5266,139.9366899,-36.0477628
5267,0,0.6961,0.3039,5267,140.4308159,-36.0969888
5268,0,0.8915,0.1085,5268,140.8040271,-36.4269352
5269,0,0.8638,0.1362,5269,140.9080913,-36.3754344
5270,0,1,0,5270,140.5549719,-36.4029199
5271,0,1,0,5271,140.5964124,-36.8947607
5272,0,1,0,5272,140.265662,-37.199509
5273,0,1,0,5273,140.1420882,-36.9687089
5275,0,0.8904,0.1096,5275,140.1009527,-36.697806
5276,0,1,0,5276,139.9777136,-37.2644147
5277,0,1,0,5277,140.8040271,-37.3768832
5278,0,1,0,5278,140.700134,-37.5715319
5279,0,1,0,5279,140.5549719,-37.5682107
5280,0,1,0,5280,140.265662,-37.4887446
5290,0,1,0,5290,140.7712393,-37.8256039
5291,0,1,0,5291,140.7091777,-37.9551815
5301,0,1,0,5301,140.1009527,-35.5247462
5302,0,0,1,5302,140.5964124,-35.7191587
5303,0,0,1,5303,140.7208989,-35.2849868
5304,0,0,1,5304,140.8872648,-35.125203
5306,0,1,0,5306,139.7319925,-35.119745
5307,0,0.8702,0.1298,5307,139.9777136,-35.1433044
5308,0,1,0,5308,139.9777136,-34.7722978
5309,0,1,0,5309,140.265662,-34.996704
5310,0,1,0,5310,140.3069088,-34.6774727
5311,0,1,0,5311,140.7624493,-34.5909184
5312,0,1,0,5312,140.466,34.67
5320,0,1,0,5320,139.4466005,-33.9294188
5321,0,1,0,5321,139.7933279,-34.0848077
5322,0,1,0,5322,139.8854497,-34.1302474
5330,0,1,0,5330,140.1009527,-34.0363353
5331,0,1,0,5331,140.3172249,-34.2231267
5332,0,1,0,5332,140.2862819,-34.3517007
5333,0,1,0,5333,140.4721736,-34.5170872
5340,0,1,0,5340,140.8872648,-34.1492214
5341,0,0.9936,0.0064,5341,140.5964124,-33.7748397
5342,0,1,0,5342,140.5756887,-34.2003327
5343,0,1,0,5343,140.534262,-34.3722813
5344,0,1,0,5344,140.5446161,-34.2730065
5345,0,1,0,5345,140.4514913,-34.2654444
5346,0,1,0,5346,140.4153139,-34.2374624
5350,0,1,0,5350,138.8347102,-34.5777151
5351,0,1,0,5351,138.9202828,-34.6448853
5352,0,1,0,5352,138.9404364,-34.5609108
5353,0,1,0,5353,139.3247147,-34.5869221
5354,0,1,0,5354,139.6503106,-34.5686036
5355,0,1,0,5355,139.0211225,-34.4459575
5356,0,1,0,5356,139.2435998,-34.4061799
5357,0,1,0,5357,139.6503106,-34.4199277
5360,0,1,0,5360,138.9102087,-34.4471113
5371,0,1,0,5371,138.7492675,-34.4921044
5372,0,1,0,5372,138.8196226,-34.4378904
5373,0,1,0,5373,138.9202828,-34.275645
5374,0,1,0,5374,139.284143,-34.1626435
5380,0,1,0,5380,NA,NA
5381,0,1,0,5381,139.0817124,-33.8956642
5400,0,1,0,5400,138.6589406,-34.4458725
5401,0,1,0,5401,138.6589406,-34.2615181
5410,0,1,0,5410,138.739224,-34.3312582
5411,0,1,0,5411,138.76936,-34.2604738
5412,0,1,0,5412,138.739224,-34.1465459
5413,0,1,0,5413,138.9202828,-34.1275602
5414,0,1,0,5414,138.8196226,-33.9941359
5415,0,1,0,5415,138.7794089,-33.9036859
5416,0,1,0,5416,138.7794089,-33.8294999
5417,0,1,0,5417,139.8547266,-33.4148756
5418,0,1,0,5418,139.1625989,-33.4058554
5419,0,1,0,5419,139.0009403,-33.3414846
5420,0,1,0,5420,138.8397403,-33.2023242
5421,0,1,0,5421,139.0211225,-33.1438506
5422,0,1,0,5422,138.9605972,-32.8387684
5430,0,1,0,5430,NA,NA
5431,0,1,0,5431,138.6388879,-32.7105779
5432,0,0,1,5432,138.9605972,-31.9350261
5433,0,1,0,5433,138.1597946,-32.3680906
5434,0,0,1,5434,138.558749,-31.701689
5440,0,0,1,5440,140.3481835,-31.3172034
5451,0,1,0,5451,138.6589406,-34.039841
5452,0,1,0,5452,138.6489134,-33.9710045
5453,0,1,0,5453,138.598804,-33.8487592
5454,0,1,0,5454,138.598804,-33.4777612
5455,0,1,0,5455,138.6589406,-33.7064182
5460,0,1,0,5460,138.5387323,-34.2859564
5461,0,1,0,5461,138.4387577,-34.0789018
5462,0,1,0,5462,138.4587382,-33.8470065
5463,0,1,0,5463,NA,NA
5464,0,1,0,5464,138.3589086,-33.6765832
5470,0,1,0,5470,138.4987208,-33.5670227
5471,0,1,0,5471,138.4587382,-33.476513
5472,0,1,0,5472,138.4187846,-33.3859808
5473,0,1,0,5473,138.37886,-33.2582737
5480,0,1,0,5480,138.336,-33.105
5481,0,1,0,5481,138.1995591,-33.01787
5482,0,1,0,5482,138.3589086,-32.8593312
5483,0,1,0,5483,138.1796732,-32.8051307
5485,0,1,0,5485,138.1200592,-32.6132039
5490,0,1,0,5490,138.442,-33.163
5491,0,1,0,5491,138.598804,-33.180034
5493,0,1,0,5493,138.7442455,-33.0286337
5495,0,1,0,5495,138.0208484,-32.8889644
5501,0,1,0,5501,138.3589086,-34.4875437
5502,0,1,0,5502,138.5187229,-34.4801861
5510,0,1,0,5510,138.1686439,-33.9344176
5520,0,1,0,5520, 138.128,-33.815
5521,0,1,0,5521,138.2194523,-33.5267674
5522,0,1,0,5522,137.9020367,-33.6538303
5523,0,1,0,5523,138.1200592,-33.3562876
5540,0,1,0,5540,138.1200592,-33.2080635
5550,0,1,0,5550,138.1995591,-34.2009379
5552,0,1,0,5552,137.9614096,-34.1015997
5554,0,1,0,5554,137.7243139,-34.0020113
5555,0,1,0,5555,137.8032284,-33.8149381
5556,0,1,0,5556,137.6553601,-33.8904356
5558,0,1,0,5558,137.625836,-34.1251832
5560,0,1,0,5560,138.0406759,-33.9141345
5570,0,1,0,5570,137.9416114,-34.2583548
5571,0,1,0,5571,137.8822604,-34.3615548
5572,0,1,0,5572,137.7834888,-34.2284298
5573,0,1,0,5573,137.6455169,-34.407519
5575,0,0.4919,0.5081,5575,137.5668376,-34.8106597
5576,0,0,1,5576,137.5668376,-35.0282251
5577,0,0,1,5577,137.2533007,-35.0373927
5580,0,1,0,5580,137.7834888,-34.666651
5581,0,1,0,5581,137.8328517,-34.7513478
5582,0,0,1,5582,137.7736217,-34.8899072
5583,0,0,1,5583,137.7144578,-35.0643264
5600,0,1,0,5600,136.9028375,-32.882929
5601,0,1,0,5601,137.5864964,-32.9317056
5602,0,0,1,5602,136.9028375,-33.4690808
5603,0,0,1,5603,136.2474381,-33.8733858
5604,0,0,1,5604,136.3049196,-34.0614409
5605,0,0,1,5605,136.018188,-34.4192193
5606,0,0,1,5606,135.8564576,-34.7307511
5607,0,0,1,5607,135.6763443,-34.6576031
5608,0,1,0,5608,137.5324525,-33.0338321
5609,0,1,0,5609,137.7243139,-32.822392
5610,0,1,0,5610,NA,NA
5630,0,0,1,5630,135.6574246,-34.4169609
5631,0,0,1,5631,135.7142063,-34.2818276
5632,0,0,1,5632,135.5629394,-34.0698315
5633,0,0,1,5633,135.7900209,-33.5972924
5640,0,0,1,5640,136.400872,-33.5787333
5641,0,0,1,5641,136.1326778,-32.9883959
5642,0,0,1,5642,136.1326778,-33.5692877
5650,0,0,1,5650,135.7900209,-33.2360098
5651,0,0,1,5651,135.5629394,-33.1344164
5652,0,0,1,5652,135.4121561,-33.0665995
5653,0,0,1,5653,135.2618568,-32.9265818
5654,0,0,1,5654,134.9253354,-32.9497718
5655,0,0,1,5655,135.2243578,-32.4398005
5660,0,0,1,5660,134.6630541,-32.5989662
5661,0,0,1,5661,134.6630541,-32.3815251
5670,0,0,1,5670,135.1494505,-33.4868857
5671,0,0,1,5671,134.5878439,-33.0665995
5680,0,0,1,5680,134.3236557,-32.2048282
5690,0,0,1,5690,131.9196471,-30.1519003
5700,0,1,0,5700,137.8624914,-32.6009669
5710,0,0.5669,0.4331,5710,137.872375,-32.5027232
5720,0,0,1,5720,136.670534,-30.0410068
5722,0,0,1,5722,137.2142417,-30.6369733
5723,0,0,1,5723,135.2993862,-28.7292604
5724,0,0,1,5724,133.329466,-27.3285209
5725,0,0,1,5725,136.7478493,-30.4464984
5730,0,0,1,5730,138.2393528,-30.9716152
5731,0,0,1,5731,140.3481835,-28.8338937
5732,0,0,1,5732,138.999,-30.754
5733,0,0,1,5733,138.3988186,-28.1327889
5734,0,0,1,5734,136.516262,-26.8146446
5750,0,0,1,5750,NA,NA
5760,0,0,1,5760,NA,NA
5790,0,0,1,5790,NA,NA
5797,0,0,1,5797,NA,NA
5800,1,0,0,5800,NA,NA
5810,1,0,0,5810,NA,NA
5880,1,0,0,5880,NA,NA
5942,1,0,0,5942,NA,NA
5950,1,0,0,5950,138.5237246,-34.9454042
5999,0,0,1,5999,NA,NA
6000,1,0,0,6000,115.8610488,-31.9525739
6001,1,0,0,6001,115.860458,-31.950527
6003,1,0,0,6003,115.8588307,-31.9470932
6004,1,0,0,6004,115.8787926,-31.9540106
6005,1,0,0,6005,115.8373885,-31.9577214
6006,1,0,0,6006,115.8551339,-31.9273539
6007,1,0,0,6007,115.8373885,-31.9365146
6008,1,0,0,6008,115.8137261,-31.9575626
6009,1,0,0,6009,115.8107681,-31.9820615
6010,1,0,0,6010,115.7752703,-31.9685608
6011,1,0,0,6011,115.7604781,-31.9956284
6012,1,0,0,6012,115.7634366,-32.0135412
6014,1,0,0,6014,115.8018941,-31.9389216
6015,1,0,0,6015,115.7634366,-31.9393057
6016,1,0,0,6016,115.8373885,-31.920607
6017,1,0,0,6017,115.8107681,-31.9078253
6018,1,0,0,6018,115.7871034,-31.8917374
6019,1,0,0,6019,115.7634366,-31.896864
6020,1,0,0,6020,115.7516025,-31.825112
6021,1,0,0,6021,115.8107681,-31.8759953
6022,1,0,0,6022,115.8137261,-31.8514757
6023,1,0,0,6023,115.7752703,-31.8306124
6024,1,0,0,6024,115.8107681,-31.8335417
6025,1,0,0,6025,115.7456852,-31.7998382
6026,1,0,0,6026,115.798936,-31.8042538
6027,1,0,0,6027,115.7693535,-31.752231
6028,1,0,0,6028,115.7279326,-31.7239719
6029,1,0,0,6029,115.7604781,-31.8736239
6030,1,0,0,6030,115.7220148,-31.6986683
6031,1,0,0,6031,115.7693535,-31.6884631
6032,1,0,0,6032,115.7693535,-31.6459321
6033,0,1,0,6033,115.7160969,-31.5988865
6034,0,1,0,6034,115.6687491,-31.5877637
6035,0,1,0,6035,115.7338502,-31.536528
6036,1,0,0,6036,115.692424,-31.6465364
6037,0,1,0,6037,115.6273131,-31.4847915
6038,1,0,0,6038,115.6805868,-31.6171563
6041,0,1,0,6041,115.5917918,-31.3537325
6042,0,1,0,6042,115.4615092,-31.2638905
6043,0,1,0,6043,115.4496624,-31.1701738
6044,0,1,0,6044,115.3548713,-30.9330772
6050,1,0,0,6050,115.8699209,-31.9267875
6051,1,0,0,6051,115.9024493,-31.938255
6052,1,0,0,6052,115.884707,-31.915616
6053,1,0,0,6053,115.9172336,-31.9164799
6054,1,0,0,6054,115.9408868,-31.9007183
6055,0.7749,0.2251,0,6055,115.9822747,-31.8545729
6056,0.9511,0.0489,0,6056,116.0532101,-31.8602523
6057,1,0,0,6057,116.0118335,-31.948787
6058,1,0,0,6058,116.0000104,-31.9831525
6059,1,0,0,6059,115.8699209,-31.8843665
6060,1,0,0,6060,115.8462613,-31.9001174
6061,1,0,0,6061,115.8462613,-31.8682916
6062,1,0,0,6062,115.9054062,-31.8872484
6063,1,0,0,6063,115.9408868,-31.8689096
6064,1,0,0,6064,115.8462613,-31.8364571
6065,0.9218,0.0782,0,6065,115.816684,-31.763241
6066,1,0,0,6066,115.8935783,-31.836786
6067,1,0,0,6067,115.9054062,-31.8129911
6068,0,1,0,6068,115.9349737,-31.8224687
6069,0,1,0,6069,116.005922,-31.7645555
6070,1,0,0,6070,116.0827607,-31.9226334
6071,1,0,0,6071,116.1004894,-31.8922583
6072,1,0,0,6072,116.1329888,-31.9142343
6073,0.9821,0.0179,0,6073,116.165484,-31.9256022
6074,0,1,0,6074,116.2540856,-31.9747933
6076,1,0,0,6076,116.1595761,-31.9956933
6081,0.4699,0.5301,0,6081,116.1477598,-31.8606768
6082,0,1,0,6082,116.3131356,-31.739438
6083,0.2169,0.7831,0,6083,116.2068354,-31.7311075
6084,0,1,0,6084,116.0886704,-31.5660082
6085,0,1,0,6085,NA,NA
6090,1,0,0,6090,115.8965353,-31.8600127
6100,1,0,0,6100,115.8965353,-31.9660425
6101,1,0,0,6101,115.9083631,-31.9846562
6102,1,0,0,6102,115.9083631,-32.0058457
6103,1,0,0,6103,115.9201904,-31.9608819
6104,1,0,0,6104,115.9290605,-31.9456987
6105,1,0,0,6105,115.9586253,-31.9657302
6106,1,0,0,6106,115.9497562,-31.991505
6107,1,0,0,6107,115.9645378,-32.0121014
6108,1,0,0,6108,115.9527126,-32.0570426
6109,1,0,0,6109,116.0118335,-32.0440832
6110,1,0,0,6110,116.0295671,-32.0772258
6111,0.9826,0.0174,0,6111,116.1832068,-32.1384821
6112,1,0,0,6112,116.005922,-32.1670352
6113,1,0,0,6113,NA,NA
6116,1,0,0,6116,NA,NA
6119,1,0,0,6119,NA,NA
6121,0,1,0,6121,115.9231471,-32.216928
6122,0.346,0.654,0,6122,116.0650307,-32.2702417
6123,0,1,0,6123,116.0000104,-32.2898615
6124,0,1,0,6124,116.1595761,-32.3759261
6125,0,1,0,6125,115.9704503,-32.3755625
6126,0,1,0,6126,116.0295671,-32.4363721
6128,0,1,0,6128,NA,NA
6147,1,0,0,6147,115.9261038,-32.0443356
6148,1,0,0,6148,115.8965353,-32.0349098
6149,1,0,0,6149,115.8580914,-32.0671284
6150,1,0,0,6150,115.8373885,-32.0584003
6151,1,0,0,6151,115.8699209,-31.9797919
6152,1,0,0,6152,115.8699209,-32.0115829
6153,1,0,0,6153,115.8433037,-32.0253285
6154,1,0,0,6154,115.8255575,-32.0397876
6155,1,0,0,6155,115.91132,-32.0819784
6156,1,0,0,6156,115.8018941,-32.0396369
6157,1,0,0,6157,115.7841452,-32.0381954
6158,1,0,0,6158,115.7663951,-32.0367504
6159,1,0,0,6159,115.7486438,-32.0353019
6160,1,0,0,6160,115.7604781,-32.0539328
6161,0,0,1,6161,115.5148137,-32.0035186
6162,1,0,0,6162,115.7663951,-32.068544
6163,1,0,0,6163,115.7930198,-32.0865957
6164,1,0,0,6164,115.8640062,-32.1346584
6165,1,0,0,6165,115.798936,-32.1964799
6166,1,0,0,6166,115.7871034,-32.146131
6167,0.8546,0.1454,0,6167,115.8403461,-32.2244737
6168,0.9933,0.0067,0,6168,115.7693535,-32.2822732
6169,1,0,0,6169,115.7693535,-32.32457
6170,1,0,0,6170,115.8107681,-32.2679505
6171,0,1,0,6171,115.8285153,-32.3222184
6172,0.9339,0.0661,0,6172,115.7516025,-32.3760083
6173,0.6382,0.3618,0,6173,115.7634366,-32.4051251
6174,1,0,0,6174,115.7634366,-32.4262528
6175,1,0,0,6175,115.754561,-32.4466752
6176,0,1,0,6176,115.7930198,-32.4250674
6201,0,1,0,6201,NA,NA
6202,0,1,0,6202,NA,NA
6203,0,1,0,6203,NA,NA
6204,0,1,0,6204,NA,NA
6205,0,1,0,6205,NA,NA
6206,0,1,0,6206,NA,NA
6207,0,1,0,6207,116.0650307,-32.5233883
6208,0,1,0,6208,115.8048521,-32.6440296
6210,0.0068,0.9932,0,6210,115.7220148,-32.5461633
6211,0,1,0,6211,115.6509915,-32.7093444
6213,0,1,0,6213,116.0886704,-32.6655306
6214,0,1,0,6214,115.7811869,-32.7545745
6215,0,1,0,6215,115.8994923,-32.8757647
6218,0,1,0,6218,115.8640062,-32.9571735
6220,0,1,0,6220,116.0886704,-33.0016541
6221,0,1,0,6221,115.9704503,-33.1748078
6223,0,1,0,6223,115.8403461,-33.1723075
6224,0,1,0,6224,115.8640062,-33.229939
6225,0,1,0,6225,116.2777073,-33.3775705
6226,0,1,0,6226,115.8640062,-33.292782
6227,0,1,0,6227,115.816684,-33.3242404
6228,0,1,0,6228,115.7693535,-33.3347411
6229,0,1,0,6229,115.7160969,-33.3517688
6230,0,1,0,6230,115.6273131,-33.3870825
6231,0,1,0,6231,115.63609,-33.32741
6232,0,1,0,6232,115.7279326,-33.3072511
6233,0,1,0,6233,115.7338502,-33.1853877
6236,0,1,0,6236,115.8758354,-33.4470807
6237,0,1,0,6237,115.6865054,-33.4891504
6239,0,1,0,6239,115.8758354,-33.6142021
6240,0,1,0,6240,115.9586253,-33.5434759
6243,0,1,0,6243,116.1595761,-33.7170631
6244,0,1,0,6244,116.5137964,-33.8646057
6251,0,1,0,6251,115.8758354,-33.6976567
6252,0,1,0,6252,115.9586253,-33.7520336
6253,0,1,0,6253,115.9704503,-33.8014415
6254,0,1,0,6254,116.0532101,-33.8556029
6255,0,1,0,6255,116.2777073,-33.8773133
6256,0,1,0,6256,116.1832068,-34.0649274
6258,0,0.984,0.016,6258,116.5137964,-34.3611727
6260,0,0.9058,0.0942,6260,115.8048521,-34.3994251
6262,0,0,1,6262,116.1359431,-34.6134577
6271,0,1,0,6271,115.5799503,-33.5859042
6275,0,1,0,6275,115.7575196,-34.0365179
6280,0,1,0,6280,115.3311689,-33.7555447
6281,0,1,0,6281,115.0821842,-33.6107557
6282,0,1,0,6282,115.0584612,-33.6996977
6284,0,1,0,6284,115.3074646,-33.8652006
6285,0,1,0,6285,115.3311689,-34.0060747
6286,0,1,0,6286,115.0703229,-34.0838725
6288,0,1,0,6288,115.2126293,-34.1779168
6290,0,1,0,6290,115.1177654,-34.2819216
6300,0,1,0,6300,NA,NA
6302,0,1,0,6302,116.5137964,-32.022557
6304,0,1,0,6304,116.9381434,-32.1371569
6306,0,1,0,6306,117.1264753,-32.3458877
6308,0,1,0,6308,116.702495,-32.653153
6309,0,1,0,6309,117.1500048,-32.6546084
6311,0,1,0,6311,117.0323305,-32.7865286
6312,0,1,0,6312,117.4086488,-32.9486659
6313,0,1,0,6313,117.2205771,-33.0763386
6315,0,1,0,6315,117.2676116,-33.3563263
6316,0,1,0,6316,117.4086488,-33.5301361
6317,0,0.9609,0.0391,6317,117.6904167,-33.6278441
6318,0,1,0,6318,117.5965403,-33.8981179
6320,0,1,0,6320,117.6904167,-34.1222453
6321,0,1,0,6321,117.5026174,-34.2500507
6322,0,1,0,6322,117.4321452,-34.4108131
6323,0,1,0,6323,117.5730639,-34.458602
6324,0,0.9659,0.0341,6324,117.6904167,-34.6140779
6326,0,1,0,6326,117.6904167,-34.777437
6327,0,1,0,6327,117.6200138,-34.8966944
6328,0,0,1,6328,118.5797981,-34.5142501
6330,0,1,0,6330,117.8780275,-34.9754734
6331,0,1,0,6331,121.476013,-30.74799
6332,0,1,0,6332,Unknown,Unknown
6333,0,1,0,6333,117.0794082,-34.8849782
6335,0,0,1,6335,118.0654445,-33.9480602
6336,0,0,1,6336,118.3929417,-33.9076796
6337,0,0,1,6337,119.1390642,-33.8817547
6338,0,0,1,6338,118.2058768,-34.2820735
6341,0,0,1,6341,118.2058768,-33.6254623
6343,0,0,1,6343,118.8596804,-33.5438705
6346,0,0,1,6346,119.9740534,-33.5815102
6348,0,0,1,6348,120.0202964,-33.8539054
6350,0,0,1,6350,117.784246,-33.2742226
6351,0,0,1,6351,117.9014654,-33.1836961
6352,0,0,1,6352,118.1590786,-33.2656807
6353,0,0,1,6353,118.5797981,-33.0376774
6355,0,0,1,6355,119.1390642,-33.0617524
6356,0,0,1,6356,119.8815203,-33.0339405
6357,0,0,1,6357,118.8130675,-32.6899741
6358,0,0,1,6358,118.7198004,-32.3814744
6359,0,0,1,6359,119.5107708,-32.4719729
6361,0,0,1,6361,117.8076959,-32.9574093
6363,0,0,1,6363,118.2526623,-32.8286246
6365,0,0,1,6365,118.0186087,-32.6778514
6367,0,0,1,6367,118.3929417,-32.4203845
6368,0,0,1,6368,118.4396756,-32.2007639
6369,0,0,1,6369,118.9528645,-32.1158025
6370,0,0.8202,0.1798,6370,117.6904167,-32.7983677
6372,0,0,1,6372,117.6200138,-32.6275771
6373,0,0,1,6373,117.784246,-32.5258694
6375,0,0,1,6375,117.8780275,-32.3364811
6380,0,0,1,6380,NA,NA
6383,0,1,0,6383,117.4556388,-31.9754952
6384,0,1,0,6384,117.666952,-32.0308551
6385,0,0,1,6385,117.7138785,-31.9359005
6386,0,0,1,6386,117.8780275,-32.0018432
6390,0,1,0,6390,116.3249438,-32.9066317
6391,0,1,0,6391,116.749645,-33.019094
6392,0,1,0,6392,116.749645,-33.3528239
6393,0,1,0,6393,116.7260713,-33.5455356
6394,0,1,0,6394,116.8910342,-33.7768625
6395,0,0.9246,0.0754,6395,117.0794082,-34.0632655
6396,0,1,0,6396,116.9381434,-34.3028954
6397,0,1,0,6397,116.9381434,-34.6318818
6398,0,0,1,6398,116.6553351,-34.7808363
6401,0,1,0,6401,116.749645,-31.5044585
6403,0,1,0,6403,116.8203511,-31.636653
6405,0,1,0,6405,117.0323305,-31.6941732
6407,0,1,0,6407,117.2205771,-31.5666837
6409,0,1,0,6409,117.5026174,-31.585917
6410,0,1,0,6410,117.6904167,-31.6263077
6411,0,1,0,6411,117.8545867,-31.6087379
6412,0,1,0,6412,117.9483319,-31.4183912
6413,0,1,0,6413,118.0888578,-31.5112285
6414,0,1,0,6414,118.1824793,-31.5309101
6415,0,0.8523,0.1477,6415,118.3461948,-31.6384222
6417,0,0,1,6417,NA,NA
6418,0,0,1,6418,118.1590786,-31.8509547
6419,0,0,1,6419,118.1356748,-32.0448614
6420,0,1,0,6420,118.626479,-31.8213678
6421,0,1,0,6421,118.4396756,-31.3643106
6422,0,0,1,6422,118.6031402,-31.3458122
6423,0,0,1,6423,118.7198004,-31.1287561
6424,0,0,1,6424,118.9062794,-31.334757
6425,0,0,1,6425,119.1390642,-31.4027869
6426,0,0,1,6426,119.6035495,-31.3699826
6427,0,0,1,6427,119.5571677,-30.8389198
6428,0,0,1,6428,118.0420282,-32.1509632
6429,0,0.8552,0.1448,6429,120.5279096,-30.9666494
6430,0,0.9966,0.0034,6430,121.4570447,-30.7519667
6431,0,0,1,6431,125.5657862,-29.5392065
6432,0,1,0,6432,121.4970294,-30.7876854
6433,0,1,0,6433,121.476013,-30.74799
6434,0,0,1,6434,125.5657862,-30.8258207
6435,0,0,1,6435, 120.643,-28.037
6436,0,0,1,6436,120.5279096,-29.631406
6437,0,0,1,6437,120.7120023,-28.0704266
6438,0,0,1,6438,121.4456179,-28.2233578
6439,0,0,1,6439,NA,NA
6440,0,0,1,6440,123.7964613,-27.7662558
6442,0,1,0,6442,121.6511258,-31.2249828
6443,0,0,1,6443,124.1531947,-31.9046219
6444,0,1,0,6444,NA,NA
6445,0,0,1,6445,121.0793705,-32.9568811
6446,0,0,1,6446,121.7195459,-33.1836614
6447,0,0,1,6447,122.2653887,-33.3496919
6448,0,0,1,6448,121.856261,-33.5881933
6450,0,0,1,6450,122.2653887,-33.6707296
6452,0,0,1,6452,123.258793,-32.9767077
6460,0,1,0,6460,116.8439147,-31.2289795
6461,0,1,0,6461,117.0323305,-31.101742
6462,0,1,0,6462,117.1970557,-31.1703735
6463,0,0,1,6463,117.2911248,-31.1065839
6464,0,1,0,6464,NA,NA
6465,0,1,0,6465,117.2205771,-30.8894561
6466,0,1,0,6466,117.1264753,-30.740808
