"RA_2006_CODE","RA_2006_NAME","POA_2006_CODE","POA_2006_CODE","RATIO","PERCENT"
"31","Inner Regional Australia","4659","4659",1,100
"31","Inner Regional Australia","4660","4660",0.5895,58.95
"31","Inner Regional Australia","4662","4662",1,100
"31","Inner Regional Australia","4670","4670",0.9595,95.95
"31","Inner Regional Australia","4680","4680",0.9771,97.71
"31","Inner Regional Australia","4700","4700",0.9933,99.33
"31","Inner Regional Australia","4701","4701",1,100
"31","Inner Regional Australia","4702","4702",0.6104,61.04
"31","Inner Regional Australia","4703","4703",0.9547,95.47
"31","Inner Regional Australia","4710","4710",1,100
"31","Inner Regional Australia","4711","4711",1,100
"31","Inner Regional Australia","4714","4714",0.9337,93.37
"31","Inner Regional Australia","4740","4740",0.9014,90.14
"31","Inner Regional Australia","4750","4750",1,100
"31","Inner Regional Australia","4751","4751",0.7391,73.91
"32","Outer Regional Australia","4178","4178",0,0
"32","Outer Regional Australia","4183","4183",0.3995,39.95
"32","Outer Regional Australia","4287","4287",0.7071,70.71
"32","Outer Regional Australia","4306","4306",0.0843,8.43
"32","Outer Regional Australia","4310","4310",0.0391,3.91
"32","Outer Regional Australia","4352","4352",0.0758,7.58
"32","Outer Regional Australia","4357","4357",0.5044,50.44
"32","Outer Regional Australia","4365","4365",0.6994,69.94
"32","Outer Regional Australia","4370","4370",0.0094,0.94
"32","Outer Regional Australia","4373","4373",1,100
"32","Outer Regional Australia","4377","4377",1,100
"32","Outer Regional Australia","4380","4380",1,100
"32","Outer Regional Australia","4381","4381",1,100
"32","Outer Regional Australia","4382","4382",1,100
"32","Outer Regional Australia","4383","4383",1,100
"32","Outer Regional Australia","4385","4385",0.3153,31.53
"32","Outer Regional Australia","4387","4387",1,100
"32","Outer Regional Australia","4388","4388",1,100
"32","Outer Regional Australia","4390","4390",1,100
"32","Outer Regional Australia","4402","4402",1,100
"32","Outer Regional Australia","4405","4405",0.0704,7.04
"32","Outer Regional Australia","4407","4407",1,100
"32","Outer Regional Australia","4408","4408",1,100
"32","Outer Regional Australia","4410","4410",1,100
"32","Outer Regional Australia","4411","4411",1,100
"32","Outer Regional Australia","4412","4412",1,100
"32","Outer Regional Australia","4413","4413",0.9785,97.85
"32","Outer Regional Australia","4415","4415",1,100
"32","Outer Regional Australia","4416","4416",0.6496,64.96
"32","Outer Regional Australia","4421","4421",0.8358,83.58
"32","Outer Regional Australia","4424","4424",1,100
"32","Outer Regional Australia","4455","4455",0.8145,81.45
"32","Outer Regional Australia","4494","4494",0.4627,46.27
"32","Outer Regional Australia","4515","4515",0.0474,4.74
"32","Outer Regional Australia","4570","4570",0.0088,0.88
"32","Outer Regional Australia","4600","4600",1,100
"32","Outer Regional Australia","4601","4601",1,100
"32","Outer Regional Australia","4605","4605",0.7528,75.28
"32","Outer Regional Australia","4606","4606",1,100
"32","Outer Regional Australia","4608","4608",1,100
"32","Outer Regional Australia","4610","4610",0.1403,14.03
"32","Outer Regional Australia","4612","4612",1,100
"32","Outer Regional Australia","4613","4613",1,100
"32","Outer Regional Australia","4615","4615",0.1469,14.69
"32","Outer Regional Australia","4620","4620",1,100
"32","Outer Regional Australia","4621","4621",1,100
"32","Outer Regional Australia","4625","4625",1,100
"32","Outer Regional Australia","4626","4626",0.9735,97.35
"32","Outer Regional Australia","4627","4627",0.9131,91.31
"32","Outer Regional Australia","4630","4630",1,100
"32","Outer Regional Australia","4655","4655",0,0
"32","Outer Regional Australia","4660","4660",0.4105,41.05
"32","Outer Regional Australia","4670","4670",0.0405,4.05
"32","Outer Regional Australia","4671","4671",1,100
"32","Outer Regional Australia","4673","4673",1,100
"32","Outer Regional Australia","4674","4674",1,100
"32","Outer Regional Australia","4676","4676",1,100
"32","Outer Regional Australia","4677","4677",1,100
"32","Outer Regional Australia","4678","4678",1,100
"32","Outer Regional Australia","4680","4680",0.0199,1.99
"32","Outer Regional Australia","4694","4694",1,100
"32","Outer Regional Australia","4695","4695",1,100
"32","Outer Regional Australia","4699","4699",1,100
"32","Outer Regional Australia","4702","4702",0.2574,25.74
"32","Outer Regional Australia","4703","4703",0.0453,4.53
"32","Outer Regional Australia","4705","4705",0.6466,64.66
"32","Outer Regional Australia","4712","4712",1,100
"32","Outer Regional Australia","4714","4714",0.0663,6.63
"32","Outer Regional Australia","4715","4715",1,100
"32","Outer Regional Australia","4716","4716",1,100
"32","Outer Regional Australia","4717","4717",0.9773,97.73
"32","Outer Regional Australia","4718","4718",0.9165,91.65
"32","Outer Regional Australia","4719","4719",0.9108,91.08
"32","Outer Regional Australia","4720","4720",0.9604,96.04
"32","Outer Regional Australia","4737","4737",1,100
"32","Outer Regional Australia","4738","4738",1,100
"32","Outer Regional Australia","4739","4739",0.2317,23.17
"32","Outer Regional Australia","4740","4740",0.0986,9.86
"32","Outer Regional Australia","4741","4741",0.9354,93.54
"32","Outer Regional Australia","4742","4742",0.7498,74.98
"32","Outer Regional Australia","4743","4743",1,100
"32","Outer Regional Australia","4744","4744",1,100
"32","Outer Regional Australia","4745","4745",1,100
"32","Outer Regional Australia","4751","4751",0.2609,26.09
"32","Outer Regional Australia","4753","4753",1,100
"32","Outer Regional Australia","4754","4754",1,100
"32","Outer Regional Australia","4756","4756",1,100
"32","Outer Regional Australia","4757","4757",1,100
"32","Outer Regional Australia","4798","4798",1,100
"32","Outer Regional Australia","4799","4799",1,100
"32","Outer Regional Australia","4800","4800",1,100
"32","Outer Regional Australia","4802","4802",0.9993,99.93
"32","Outer Regional Australia","4805","4805",0.9711,97.11
"32","Outer Regional Australia","4806","4806",1,100
"32","Outer Regional Australia","4807","4807",0.9815,98.15
"32","Outer Regional Australia","4808","4808",1,100
"32","Outer Regional Australia","4809","4809",1,100
"32","Outer Regional Australia","4810","4810",1,100
"32","Outer Regional Australia","4811","4811",1,100
"32","Outer Regional Australia","4812","4812",1,100
"32","Outer Regional Australia","4813","4813",1,100
"32","Outer Regional Australia","4814","4814",1,100
"32","Outer Regional Australia","4815","4815",1,100
"32","Outer Regional Australia","4816","4816",0.5509,55.09
"32","Outer Regional Australia","4817","4817",1,100
"32","Outer Regional Australia","4818","4818",1,100
"32","Outer Regional Australia","4819","4819",1,100
"32","Outer Regional Australia","4820","4820",0.8576,85.76
"32","Outer Regional Australia","4850","4850",0.7476,74.76
"32","Outer Regional Australia","4852","4852",1,100
"32","Outer Regional Australia","4854","4854",0.749,74.9
"32","Outer Regional Australia","4855","4855",1,100
"32","Outer Regional Australia","4856","4856",1,100
"32","Outer Regional Australia","4857","4857",1,100
"32","Outer Regional Australia","4858","4858",1,100
"32","Outer Regional Australia","4859","4859",1,100
"32","Outer Regional Australia","4860","4860",1,100
"32","Outer Regional Australia","4861","4861",1,100
"32","Outer Regional Australia","4865","4865",1,100
"32","Outer Regional Australia","4868","4868",1,100
"32","Outer Regional Australia","4869","4869",1,100
"32","Outer Regional Australia","4870","4870",1,100
"32","Outer Regional Australia","4871","4871",0.5652,56.52
"32","Outer Regional Australia","4872","4872",0.8427,84.27
"32","Outer Regional Australia","4873","4873",0.9228,92.28
"32","Outer Regional Australia","4877","4877",1,100
"32","Outer Regional Australia","4878","4878",1,100
"32","Outer Regional Australia","4879","4879",1,100
"32","Outer Regional Australia","4880","4880",1,100
"32","Outer Regional Australia","4881","4881",1,100
"32","Outer Regional Australia","4882","4882",1,100
"32","Outer Regional Australia","4883","4883",1,100
"32","Outer Regional Australia","4884","4884",1,100
"32","Outer Regional Australia","4885","4885",1,100
"32","Outer Regional Australia","4886","4886",1,100
"32","Outer Regional Australia","4887","4887",1,100
"32","Outer Regional Australia","4888","4888",0.8032,80.32
"33","Remote Australia","2406","2406",0.1902,19.02
"33","Remote Australia","4025","4025",1,100
"33","Remote Australia","4183","4183",0.6005,60.05
"33","Remote Australia","4385","4385",0.5868,58.68
"33","Remote Australia","4413","4413",0.0215,2.15
"33","Remote Australia","4416","4416",0.3504,35.04
"33","Remote Australia","4417","4417",1,100
"33","Remote Australia","4418","4418",1,100
"33","Remote Australia","4419","4419",1,100
"33","Remote Australia","4420","4420",1,100
"33","Remote Australia","4421","4421",0.1642,16.42
"33","Remote Australia","4422","4422",1,100
"33","Remote Australia","4423","4423",1,100
"33","Remote Australia","4425","4425",1,100
"33","Remote Australia","4426","4426",1,100
"33","Remote Australia","4427","4427",1,100
"33","Remote Australia","4428","4428",1,100
"33","Remote Australia","4454","4454",0.9185,91.85
"33","Remote Australia","4455","4455",0.1855,18.55
"33","Remote Australia","4462","4462",1,100
"33","Remote Australia","4465","4465",0.9041,90.41
"33","Remote Australia","4470","4470",0.877,87.7
"33","Remote Australia","4486","4486",0.7893,78.93
"33","Remote Australia","4487","4487",1,100
"33","Remote Australia","4494","4494",0.5373,53.73
"33","Remote Australia","4496","4496",1,100
"33","Remote Australia","4497","4497",1,100
"33","Remote Australia","4498","4498",1,100
"33","Remote Australia","4581","4581",0.2674,26.74
"33","Remote Australia","4626","4626",0.0265,2.65
"33","Remote Australia","4627","4627",0.0869,8.69
"33","Remote Australia","4680","4680",0.003,0.3
"33","Remote Australia","4700","4700",0.0067,0.67
"33","Remote Australia","4702","4702",0.1248,12.48
"33","Remote Australia","4705","4705",0.3534,35.34
"33","Remote Australia","4706","4706",1,100
"33","Remote Australia","4707","4707",1,100
"33","Remote Australia","4709","4709",1,100
"33","Remote Australia","4713","4713",1,100
"33","Remote Australia","4717","4717",0.0227,2.27
"33","Remote Australia","4718","4718",0.0835,8.35
"33","Remote Australia","4719","4719",0.0892,8.92
"33","Remote Australia","4720","4720",0.0396,3.96
"33","Remote Australia","4721","4721",0.9567,95.67
"33","Remote Australia","4722","4722",0.8577,85.77
"33","Remote Australia","4723","4723",1,100
"33","Remote Australia","4739","4739",0.7683,76.83
"33","Remote Australia","4741","4741",0.0512,5.12
"33","Remote Australia","4742","4742",0.2502,25.02
"33","Remote Australia","4746","4746",1,100
"33","Remote Australia","4801","4801",0.175,17.5
"33","Remote Australia","4802","4802",0.0007,0.07
"33","Remote Australia","4803","4803",1,100
"33","Remote Australia","4804","4804",1,100
"33","Remote Australia","4805","4805",0.0289,2.89
"33","Remote Australia","4807","4807",0.0185,1.85
"33","Remote Australia","4816","4816",0.352,35.2
"33","Remote Australia","4820","4820",0.1345,13.45
"33","Remote Australia","4824","4824",0.9177,91.77
"33","Remote Australia","4825","4825",0.9528,95.28
"33","Remote Australia","4849","4849",1,100
"33","Remote Australia","4850","4850",0.2524,25.24
"33","Remote Australia","4854","4854",0.251,25.1
"33","Remote Australia","4871","4871",0.054,5.4
"33","Remote Australia","4872","4872",0.1573,15.73
"33","Remote Australia","4873","4873",0.0772,7.72
"33","Remote Australia","4888","4888",0.1968,19.68
"33","Remote Australia","4895","4895",0.938,93.8
"34","Very Remote Australia","4454","4454",0.0815,8.15
"34","Very Remote Australia","4465","4465",0.0959,9.59
"34","Very Remote Australia","4467","4467",1,100
"34","Very Remote Australia","4468","4468",1,100
"34","Very Remote Australia","4470","4470",0.123,12.3
"34","Very Remote Australia","4472","4472",1,100
"34","Very Remote Australia","4474","4474",1,100
"34","Very Remote Australia","4475","4475",1,100
"34","Very Remote Australia","4477","4477",1,100
"34","Very Remote Australia","4478","4478",1,100
"34","Very Remote Australia","4480","4480",1,100
"34","Very Remote Australia","4481","4481",1,100
"34","Very Remote Australia","4482","4482",1,100
"34","Very Remote Australia","4486","4486",0.2107,21.07
"34","Very Remote Australia","4488","4488",1,100
"34","Very Remote Australia","4489","4489",1,100
"34","Very Remote Australia","4490","4490",1,100
"34","Very Remote Australia","4491","4491",1,100
"34","Very Remote Australia","4492","4492",1,100
"34","Very Remote Australia","4493","4493",1,100
"34","Very Remote Australia","4702","4702",0.0075,0.75
"34","Very Remote Australia","4721","4721",0.0433,4.33
"34","Very Remote Australia","4722","4722",0.1423,14.23
"34","Very Remote Australia","4724","4724",1,100
"34","Very Remote Australia","4725","4725",1,100
"34","Very Remote Australia","4726","4726",1,100
"34","Very Remote Australia","4727","4727",1,100
"34","Very Remote Australia","4728","4728",1,100
"34","Very Remote Australia","4730","4730",1,100
"34","Very Remote Australia","4731","4731",1,100
"34","Very Remote Australia","4732","4732",1,100
"34","Very Remote Australia","4733","4733",1,100
"34","Very Remote Australia","4735","4735",1,100
"34","Very Remote Australia","4736","4736",1,100
"34","Very Remote Australia","4741","4741",0.0134,1.34
"34","Very Remote Australia","4801","4801",0.825,82.5
"34","Very Remote Australia","4816","4816",0.097,9.7
"34","Very Remote Australia","4820","4820",0.0079,0.79
"34","Very Remote Australia","4821","4821",1,100
"34","Very Remote Australia","4822","4822",1,100
"34","Very Remote Australia","4823","4823",1,100
"34","Very Remote Australia","4824","4824",0.0823,8.23
"34","Very Remote Australia","4825","4825",0.0235,2.35
"34","Very Remote Australia","4828","4828",1,100
"34","Very Remote Australia","4829","4829",1,100
"34","Very Remote Australia","4830","4830",1,100
"34","Very Remote Australia","4871","4871",0.3808,38.08
"34","Very Remote Australia","4874","4874",1,100
"34","Very Remote Australia","4875","4875",1,100
"34","Very Remote Australia","4876","4876",1,100
"34","Very Remote Australia","4890","4890",1,100
"34","Very Remote Australia","4891","4891",1,100
"34","Very Remote Australia","4895","4895",0.062,6.2
"40","Major Cities of Australia","5000","5000",1,100
"40","Major Cities of Australia","5006","5006",1,100
"40","Major Cities of Australia","5007","5007",1,100
"40","Major Cities of Australia","5008","5008",1,100
"40","Major Cities of Australia","5009","5009",1,100
"40","Major Cities of Australia","5010","5010",1,100
"40","Major Cities of Australia","5011","5011",1,100
"40","Major Cities of Australia","5012","5012",1,100
"40","Major Cities of Australia","5013","5013",1,100
"40","Major Cities of Australia","5014","5014",1,100
"40","Major Cities of Australia","5015","5015",1,100
"40","Major Cities of Australia","5016","5016",1,100
"40","Major Cities of Australia","5017","5017",1,100
"40","Major Cities of Australia","5018","5018",1,100
"40","Major Cities of Australia","5019","5019",1,100
"40","Major Cities of Australia","5020","5020",1,100
"40","Major Cities of Australia","5021","5021",1,100
"40","Major Cities of Australia","5022","5022",1,100
"40","Major Cities of Australia","5023","5023",1,100
"40","Major Cities of Australia","5024","5024",1,100
"40","Major Cities of Australia","5025","5025",1,100
"40","Major Cities of Australia","5031","5031",1,100
"40","Major Cities of Australia","5032","5032",1,100
"40","Major Cities of Australia","5033","5033",1,100
"40","Major Cities of Australia","5034","5034",1,100
"40","Major Cities of Australia","5035","5035",1,100
"40","Major Cities of Australia","5037","5037",1,100
"40","Major Cities of Australia","5038","5038",1,100
"40","Major Cities of Australia","5039","5039",1,100
"40","Major Cities of Australia","5040","5040",1,100
"40","Major Cities of Australia","5041","5041",1,100
"40","Major Cities of Australia","5042","5042",1,100
"40","Major Cities of Australia","5043","5043",1,100
"40","Major Cities of Australia","5044","5044",1,100
"40","Major Cities of Australia","5045","5045",1,100
"40","Major Cities of Australia","5046","5046",1,100
"40","Major Cities of Australia","5047","5047",1,100
"40","Major Cities of Australia","5048","5048",1,100
"40","Major Cities of Australia","5049","5049",1,100
"40","Major Cities of Australia","5050","5050",1,100
"40","Major Cities of Australia","5051","5051",1,100
"40","Major Cities of Australia","5052","5052",1,100
"40","Major Cities of Australia","5061","5061",1,100
"40","Major Cities of Australia","5062","5062",1,100
"40","Major Cities of Australia","5063","5063",1,100
"40","Major Cities of Australia","5064","5064",1,100
"40","Major Cities of Australia","5065","5065",1,100
"40","Major Cities of Australia","5066","5066",1,100
"40","Major Cities of Australia","5067","5067",1,100
"40","Major Cities of Australia","5068","5068",1,100
"40","Major Cities of Australia","5069","5069",1,100
"40","Major Cities of Australia","5070","5070",1,100
"40","Major Cities of Australia","5072","5072",1,100
"40","Major Cities of Australia","5073","5073",1,100
"40","Major Cities of Australia","5074","5074",1,100
"40","Major Cities of Australia","5075","5075",1,100
"40","Major Cities of Australia","5076","5076",1,100
"40","Major Cities of Australia","5081","5081",1,100
"40","Major Cities of Australia","5082","5082",1,100
"40","Major Cities of Australia","5083","5083",1,100
"40","Major Cities of Australia","5084","5084",1,100
"40","Major Cities of Australia","5085","5085",1,100
"40","Major Cities of Australia","5086","5086",1,100
"40","Major Cities of Australia","5087","5087",1,100
"40","Major Cities of Australia","5088","5088",1,100
"40","Major Cities of Australia","5089","5089",1,100
"40","Major Cities of Australia","5090","5090",1,100
"40","Major Cities of Australia","5091","5091",1,100
"40","Major Cities of Australia","5092","5092",1,100
"40","Major Cities of Australia","5093","5093",1,100
"40","Major Cities of Australia","5094","5094",1,100
"40","Major Cities of Australia","5095","5095",1,100
"40","Major Cities of Australia","5096","5096",1,100
"40","Major Cities of Australia","5097","5097",1,100
"40","Major Cities of Australia","5098","5098",1,100
"40","Major Cities of Australia","5106","5106",1,100
"40","Major Cities of Australia","5107","5107",1,100
"40","Major Cities of Australia","5108","5108",1,100
"40","Major Cities of Australia","5109","5109",1,100
"40","Major Cities of Australia","5110","5110",0.9382,93.82
"40","Major Cities of Australia","5111","5111",1,100
"40","Major Cities of Australia","5112","5112",1,100
"40","Major Cities of Australia","5113","5113",1,100
"40","Major Cities of Australia","5114","5114",0.9343,93.43
"40","Major Cities of Australia","5115","5115",1,100
"40","Major Cities of Australia","5116","5116",1,100
"40","Major Cities of Australia","5117","5117",1,100
"40","Major Cities of Australia","5118","5118",0.9041,90.41
"40","Major Cities of Australia","5120","5120",0.1819,18.19
"40","Major Cities of Australia","5121","5121",1,100
"40","Major Cities of Australia","5125","5125",1,100
"40","Major Cities of Australia","5126","5126",1,100
"40","Major Cities of Australia","5127","5127",1,100
"40","Major Cities of Australia","5131","5131",0.56,56
"40","Major Cities of Australia","5132","5132",1,100
"40","Major Cities of Australia","5133","5133",1,100
"40","Major Cities of Australia","5136","5136",1,100
"40","Major Cities of Australia","5137","5137",1,100
"40","Major Cities of Australia","5140","5140",1,100
"40","Major Cities of Australia","5141","5141",1,100
"40","Major Cities of Australia","5151","5151",1,100
"40","Major Cities of Australia","5152","5152",1,100
"40","Major Cities of Australia","5153","5153",0.243,24.3
"40","Major Cities of Australia","5154","5154",1,100
"40","Major Cities of Australia","5155","5155",0.9246,92.46
"40","Major Cities of Australia","5156","5156",1,100
"40","Major Cities of Australia","5157","5157",0.5696,56.96
"40","Major Cities of Australia","5158","5158",1,100
"40","Major Cities of Australia","5159","5159",1,100
"40","Major Cities of Australia","5160","5160",1,100
"40","Major Cities of Australia","5161","5161",1,100
"40","Major Cities of Australia","5162","5162",1,100
"40","Major Cities of Australia","5163","5163",1,100
"40","Major Cities of Australia","5164","5164",1,100
"40","Major Cities of Australia","5165","5165",1,100
"40","Major Cities of Australia","5166","5166",1,100
"40","Major Cities of Australia","5167","5167",1,100
"40","Major Cities of Australia","5168","5168",1,100
"40","Major Cities of Australia","5169","5169",1,100
"40","Major Cities of Australia","5170","5170",1,100
"40","Major Cities of Australia","5171","5171",0.676,67.6
"40","Major Cities of Australia","5172","5172",0.5607,56.07
"40","Major Cities of Australia","5173","5173",1,100
"40","Major Cities of Australia","5174","5174",1,100
"40","Major Cities of Australia","5950","5950",1,100
"41","Inner Regional Australia","5110","5110",0.0618,6.18
"41","Inner Regional Australia","5114","5114",0.0657,6.57
"41","Inner Regional Australia","5118","5118",0.0959,9.59
"41","Inner Regional Australia","5120","5120",0.8181,81.81
"41","Inner Regional Australia","5131","5131",0.44,44
"41","Inner Regional Australia","5134","5134",1,100
"41","Inner Regional Australia","5138","5138",1,100
"41","Inner Regional Australia","5142","5142",1,100
"41","Inner Regional Australia","5144","5144",1,100
"41","Inner Regional Australia","5153","5153",0.757,75.7
"41","Inner Regional Australia","5155","5155",0.0754,7.54
"41","Inner Regional Australia","5157","5157",0.4304,43.04
"41","Inner Regional Australia","5171","5171",0.324,32.4
"41","Inner Regional Australia","5172","5172",0.4393,43.93
"41","Inner Regional Australia","5201","5201",1,100
"41","Inner Regional Australia","5202","5202",1,100
"41","Inner Regional Australia","5203","5203",1,100
"41","Inner Regional Australia","5204","5204",1,100
"41","Inner Regional Australia","5210","5210",1,100
"41","Inner Regional Australia","5211","5211",1,100
"41","Inner Regional Australia","5212","5212",1,100
"41","Inner Regional Australia","5213","5213",1,100
"41","Inner Regional Australia","5214","5214",1,100
"41","Inner Regional Australia","5231","5231",1,100
"41","Inner Regional Australia","5232","5232",1,100
"41","Inner Regional Australia","5233","5233",1,100
"41","Inner Regional Australia","5234","5234",1,100
"41","Inner Regional Australia","5235","5235",1,100
"41","Inner Regional Australia","5236","5236",1,100
"41","Inner Regional Australia","5237","5237",1,100
"41","Inner Regional Australia","5238","5238",0.8682,86.82
"41","Inner Regional Australia","5240","5240",1,100
"41","Inner Regional Australia","5241","5241",1,100
"41","Inner Regional Australia","5242","5242",1,100
"41","Inner Regional Australia","5243","5243",1,100
"41","Inner Regional Australia","5244","5244",1,100
"41","Inner Regional Australia","5245","5245",1,100
"41","Inner Regional Australia","5250","5250",1,100
"41","Inner Regional Australia","5251","5251",1,100
"41","Inner Regional Australia","5252","5252",1,100
"41","Inner Regional Australia","5253","5253",1,100
"41","Inner Regional Australia","5254","5254",1,100
"41","Inner Regional Australia","5255","5255",1,100
"41","Inner Regional Australia","5256","5256",1,100
"41","Inner Regional Australia","5259","5259",0.75,75
"41","Inner Regional Australia","5260","5260",1,100
"41","Inner Regional Australia","5261","5261",0.3537,35.37
"41","Inner Regional Australia","5290","5290",0.9573,95.73
"41","Inner Regional Australia","5350","5350",1,100
"41","Inner Regional Australia","5351","5351",1,100
"41","Inner Regional Australia","5352","5352",1,100
"41","Inner Regional Australia","5353","5353",1,100
"41","Inner Regional Australia","5355","5355",1,100
"41","Inner Regional Australia","5356","5356",0.8547,85.47
"41","Inner Regional Australia","5360","5360",1,100
"41","Inner Regional Australia","5371","5371",1,100
"41","Inner Regional Australia","5372","5372",1,100
"41","Inner Regional Australia","5373","5373",1,100
"41","Inner Regional Australia","5374","5374",0.6027,60.27
"41","Inner Regional Australia","5400","5400",1,100
"41","Inner Regional Australia","5401","5401",1,100
"41","Inner Regional Australia","5410","5410",1,100
"41","Inner Regional Australia","5411","5411",1,100
"41","Inner Regional Australia","5412","5412",1,100
"41","Inner Regional Australia","5451","5451",1,100
"41","Inner Regional Australia","5460","5460",1,100
"41","Inner Regional Australia","5461","5461",0.9084,90.84
"41","Inner Regional Australia","5501","5501",1,100
"41","Inner Regional Australia","5502","5502",1,100
"41","Inner Regional Australia","5550","5550",0.2348,23.48
"42","Outer Regional Australia","5238","5238",0.1318,13.18
"42","Outer Regional Australia","5259","5259",0.25,25
"42","Outer Regional Australia","5261","5261",0.6463,64.63
"42","Outer Regional Australia","5262","5262",1,100
"42","Outer Regional Australia","5264","5264",1,100
"42","Outer Regional Australia","5265","5265",1,100
"42","Outer Regional Australia","5266","5266",1,100
"42","Outer Regional Australia","5267","5267",0.6968,69.68
"42","Outer Regional Australia","5268","5268",0.8826,88.26
"42","Outer Regional Australia","5269","5269",1,100
"42","Outer Regional Australia","5270","5270",1,100
"42","Outer Regional Australia","5271","5271",1,100
"42","Outer Regional Australia","5272","5272",1,100
"42","Outer Regional Australia","5275","5275",0.9065,90.65
"42","Outer Regional Australia","5276","5276",1,100
"42","Outer Regional Australia","5277","5277",1,100
"42","Outer Regional Australia","5278","5278",1,100
"42","Outer Regional Australia","5279","5279",1,100
"42","Outer Regional Australia","5280","5280",1,100
"42","Outer Regional Australia","5290","5290",0.0427,4.27
"42","Outer Regional Australia","5291","5291",1,100
"42","Outer Regional Australia","5301","5301",1,100
"42","Outer Regional Australia","5306","5306",1,100
"42","Outer Regional Australia","5307","5307",0.8508,85.08
"42","Outer Regional Australia","5308","5308",1,100
"42","Outer Regional Australia","5309","5309",1,100
"42","Outer Regional Australia","5311","5311",1,100
"42","Outer Regional Australia","5320","5320",1,100
"42","Outer Regional Australia","5321","5321",1,100
"42","Outer Regional Australia","5322","5322",1,100
"42","Outer Regional Australia","5330","5330",1,100
"42","Outer Regional Australia","5331","5331",1,100
"42","Outer Regional Australia","5332","5332",1,100
"42","Outer Regional Australia","5333","5333",1,100
"42","Outer Regional Australia","5340","5340",1,100
"42","Outer Regional Australia","5341","5341",1,100
"42","Outer Regional Australia","5342","5342",1,100
"42","Outer Regional Australia","5343","5343",1,100
"42","Outer Regional Australia","5344","5344",1,100
"42","Outer Regional Australia","5345","5345",1,100
"42","Outer Regional Australia","5346","5346",1,100
"42","Outer Regional Australia","5354","5354",1,100
"42","Outer Regional Australia","5356","5356",0.1453,14.53
"42","Outer Regional Australia","5357","5357",1,100
"42","Outer Regional Australia","5374","5374",0.3973,39.73
"42","Outer Regional Australia","5381","5381",1,100
"42","Outer Regional Australia","5413","5413",1,100
"42","Outer Regional Australia","5415","5415",1,100
"42","Outer Regional Australia","5416","5416",1,100
"42","Outer Regional Australia","5417","5417",0.9677,96.77
"42","Outer Regional Australia","5418","5418",1,100
"42","Outer Regional Australia","5419","5419",1,100
"42","Outer Regional Australia","5420","5420",1,100
"42","Outer Regional Australia","5421","5421",1,100
"42","Outer Regional Australia","5422","5422",1,100
"42","Outer Regional Australia","5431","5431",1,100
"42","Outer Regional Australia","5432","5432",1,100
"42","Outer Regional Australia","5433","5433",1,100
"42","Outer Regional Australia","5440","5440",0.1824,18.24
"42","Outer Regional Australia","5452","5452",1,100
"42","Outer Regional Australia","5453","5453",1,100
"42","Outer Regional Australia","5454","5454",1,100
"42","Outer Regional Australia","5461","5461",0.0916,9.16
"42","Outer Regional Australia","5462","5462",1,100
"42","Outer Regional Australia","5464","5464",1,100
"42","Outer Regional Australia","5470","5470",1,100
"42","Outer Regional Australia","5471","5471",1,100
"42","Outer Regional Australia","5472","5472",1,100
"42","Outer Regional Australia","5473","5473",1,100
"42","Outer Regional Australia","5480","5480",1,100
"42","Outer Regional Australia","5481","5481",1,100
"42","Outer Regional Australia","5482","5482",1,100
"42","Outer Regional Australia","5483","5483",1,100
"42","Outer Regional Australia","5485","5485",1,100
"42","Outer Regional Australia","5490","5490",1,100
"42","Outer Regional Australia","5491","5491",1,100
"42","Outer Regional Australia","5495","5495",1,100
"42","Outer Regional Australia","5510","5510",1,100
"42","Outer Regional Australia","5520","5520",1,100
"42","Outer Regional Australia","5521","5521",1,100
"42","Outer Regional Australia","5522","5522",1,100
"42","Outer Regional Australia","5523","5523",1,100
"42","Outer Regional Australia","5540","5540",1,100
"42","Outer Regional Australia","5550","5550",0.7652,76.52
"42","Outer Regional Australia","5552","5552",1,100
"42","Outer Regional Australia","5554","5554",1,100
"42","Outer Regional Australia","5555","5555",1,100
"42","Outer Regional Australia","5556","5556",1,100
"42","Outer Regional Australia","5558","5558",1,100
"42","Outer Regional Australia","5560","5560",1,100
"42","Outer Regional Australia","5570","5570",1,100
"42","Outer Regional Australia","5571","5571",1,100
"42","Outer Regional Australia","5572","5572",1,100
"42","Outer Regional Australia","5573","5573",0.9995,99.95
"42","Outer Regional Australia","5575","5575",0.4757,47.57
"42","Outer Regional Australia","5580","5580",1,100
"42","Outer Regional Australia","5581","5581",1,100
"42","Outer Regional Australia","5600","5600",0.9941,99.41
"42","Outer Regional Australia","5601","5601",1,100
"42","Outer Regional Australia","5608","5608",1,100
"42","Outer Regional Australia","5609","5609",1,100
"42","Outer Regional Australia","5700","5700",1,100
"42","Outer Regional Australia","5710","5710",0.6845,68.45
"43","Remote Australia","5221","5221",1,100
"43","Remote Australia","5222","5222",1,100
"43","Remote Australia","5223","5223",1,100
"43","Remote Australia","5267","5267",0.3032,30.32
"43","Remote Australia","5268","5268",0.1174,11.74
"43","Remote Australia","5275","5275",0.0935,9.35
"43","Remote Australia","5302","5302",1,100
"43","Remote Australia","5303","5303",1,100
"43","Remote Australia","5304","5304",1,100
"43","Remote Australia","5307","5307",0.1492,14.92
"43","Remote Australia","5417","5417",0.0323,3.23
"43","Remote Australia","5434","5434",1,100
